trans_date_trans_time,merchant,category,amt,gender,state,job,is_fraud
1/21/19 11:14,"fraud_Osinski, Ledner and Leuschke",grocery_pos,239.33,F,CO,Water engineer,0
1/22/19 19:19,"fraud_Pouros, Walker and Spencer",kids_pets,49.27,M,IL,Mechanical engineer,0
2/3/19 17:49,fraud_Deckow-Dare,food_dining,3.69,M,PA,General practice doctor,0
2/15/19 21:53,fraud_Waelchi-Wolf,kids_pets,116.77,F,WI,Logistics and distribution manager,0
1/15/19 6:48,fraud_Goodwin-Nitzsche,grocery_pos,197.32,F,TN,"Designer, industrial/product",0
2/17/19 16:55,fraud_Zboncak Ltd,food_dining,5.15,M,MD,Operations geologist,0
2/9/19 10:56,"fraud_Reichert, Shanahan and Hayes",shopping_net,9.82,M,DC,"Optician, dispensing",0
2/19/19 22:58,"fraud_Armstrong, Walter and Gottlieb",food_dining,7.95,M,IL,"Development worker, community",0
1/21/19 8:05,fraud_Heidenreich PLC,grocery_pos,202.95,F,NC,Dispensing optician,0
2/5/19 18:01,fraud_Greenholt Ltd,health_fitness,64.2,F,TX,Multimedia programmer,0
1/25/19 19:51,fraud_Reichel LLC,personal_care,108.83,M,MI,"Designer, jewellery",0
2/8/19 23:37,"fraud_Little, Gutmann and Lynch",shopping_net,1140.72,F,OR,"Engineer, site",1
1/9/19 12:08,fraud_Shields-Wunsch,health_fitness,75.46,M,VA,Dance movement psychotherapist,0
1/22/19 5:54,fraud_Harris Group,food_dining,48.29,F,AL,Ceramics designer,0
2/26/19 14:47,fraud_Bernier and Sons,kids_pets,33.71,F,OR,"Scientist, physiological",0
2/25/19 11:31,fraud_Jast-McDermott,shopping_pos,3.57,F,SC,Chiropodist,0
1/14/19 22:45,"fraud_Lowe, Dietrich and Erdman",kids_pets,21.49,F,VT,Claims inspector/assessor,0
1/5/19 16:20,fraud_Baumbach Ltd,personal_care,40.4,F,NY,Chartered loss adjuster,0
1/15/19 23:56,fraud_O'Hara-Wilderman,food_dining,149.42,F,NY,"Research officer, trade union",1
1/29/19 1:26,fraud_Botsford Ltd,shopping_pos,1.49,M,SC,Secondary school teacher,0
1/2/19 12:12,"fraud_Altenwerth, Cartwright and Koss",shopping_net,7.42,F,AR,Surgeon,0
2/3/19 9:15,"fraud_Mosciski, Gislason and Mertz",grocery_pos,88.02,M,IN,Energy engineer,0
1/5/19 11:31,fraud_Padberg-Welch,grocery_pos,367.29,F,MO,Cytogeneticist,1
1/8/19 23:11,"fraud_Cronin, Kshlerin and Weber",health_fitness,13.84,F,VA,Energy engineer,0
1/14/19 11:48,"fraud_Raynor, Feest and Miller",gas_transport,86.67,F,AZ,Contractor,0
3/3/19 4:19,fraud_Gleason-Macejkovic,shopping_net,146.22,F,OK,"Programme researcher, broadcasting/film/video",0
1/18/19 23:41,fraud_Schoen Ltd,kids_pets,76.96,F,VA,"Teacher, English as a foreign language",0
1/16/19 18:27,fraud_Botsford and Sons,home,23.32,F,TX,Phytotherapist,0
1/2/19 21:49,fraud_Stoltenberg-Beatty,shopping_pos,2.44,M,TX,"Designer, jewellery",0
1/15/19 16:48,fraud_Watsica LLC,personal_care,22.02,F,AL,Materials engineer,0
1/22/19 13:31,fraud_Kuhic LLC,shopping_net,9.89,M,MO,"Engineer, communications",0
1/5/19 18:14,"fraud_Kling, Howe and Schneider",home,29.91,M,FL,Teaching laboratory technician,0
3/2/19 4:01,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,44.58,F,TX,"Scientist, biomedical",0
2/26/19 3:08,fraud_Pagac LLC,shopping_pos,255.54,M,AR,Counselling psychologist,0
1/4/19 12:49,fraud_Wiza LLC,misc_pos,3.95,F,OK,Research scientist (life sciences),0
1/13/19 21:31,"fraud_Hauck, Dietrich and Funk",kids_pets,100.66,M,MA,Geoscientist,0
2/19/19 11:39,fraud_Luettgen PLC,gas_transport,71.52,M,KY,"Psychologist, forensic",0
1/14/19 12:46,fraud_Kerluke PLC,misc_net,6.24,F,CA,Geoscientist,0
1/13/19 16:39,fraud_Schimmel-Olson,kids_pets,89.28,F,AR,Musician,0
1/14/19 20:45,fraud_Hackett Group,travel,5.25,F,PA,Mining engineer,0
1/27/19 15:44,fraud_Weber and Sons,food_dining,49.1,M,MI,Film/video editor,0
1/21/19 5:53,fraud_Auer-Mosciski,grocery_pos,187.86,F,KY,Advertising account executive,0
2/1/19 1:11,"fraud_Kerluke, Considine and Macejkovic",misc_net,6.03,M,MD,Press photographer,0
1/29/19 12:19,fraud_Flatley-Durgan,misc_net,67.12,F,PA,Archaeologist,0
1/28/19 18:19,fraud_Howe Ltd,misc_pos,21.52,F,NE,"Engineer, automotive",0
2/10/19 15:23,fraud_Hilpert-Conroy,kids_pets,39.53,M,IL,Audiological scientist,0
2/10/19 19:50,fraud_Morissette-Schaefer,personal_care,40.17,F,AL,"Presenter, broadcasting",0
2/18/19 14:41,"fraud_Wiza, Schaden and Stark",misc_pos,17.79,M,UT,Location manager,0
2/12/19 10:11,fraud_McDermott-Weimann,grocery_pos,59.0,F,IL,"Psychotherapist, child",0
2/23/19 13:01,fraud_Morissette PLC,shopping_pos,8.35,F,AL,Drilling engineer,0
1/15/19 7:27,fraud_Dickinson Ltd,misc_pos,59.04,F,AR,"Engineer, control and instrumentation",0
1/15/19 22:24,fraud_Heathcote LLC,shopping_net,1104.91,M,TN,"Geologist, wellsite",1
1/4/19 8:37,fraud_Friesen-D'Amore,gas_transport,52.17,F,TX,IT trainer,0
1/2/19 22:46,"fraud_Hoppe, Harris and Bednar",entertainment,65.96,M,MN,Health and safety adviser,0
1/19/19 5:27,"fraud_Christiansen, Goyette and Schamberger",gas_transport,47.92,F,TX,Press sub,0
2/11/19 12:47,fraud_Haag-Blanda,food_dining,4.37,F,TX,"Copywriter, advertising",0
2/5/19 16:20,fraud_Padberg-Sauer,home,139.47,F,KY,"Psychologist, counselling",0
1/17/19 22:59,fraud_White and Sons,home,23.21,F,CA,"Scientist, audiological",0
2/24/19 4:12,fraud_Corwin-Gorczany,misc_net,140.38,F,CT,Broadcast presenter,0
2/24/19 17:09,fraud_Larson-Moen,entertainment,221.88,M,AL,Radio broadcast assistant,0
2/14/19 12:35,fraud_Roob-Okuneva,health_fitness,60.04,M,MD,Operations geologist,0
1/11/19 9:25,"fraud_Schaefer, Maggio and Daugherty",gas_transport,57.48,M,MT,"Engineer, drilling",0
2/10/19 15:54,"fraud_Hills, Hegmann and Schaefer",health_fitness,42.88,F,OK,"Programme researcher, broadcasting/film/video",0
2/13/19 12:34,"fraud_Schaefer, Fay and Hilll",entertainment,67.21,M,PA,Garment/textile technologist,0
1/7/19 13:13,"fraud_Yost, Schamberger and Windler",kids_pets,3.17,F,KS,Arboriculturist,0
1/9/19 4:41,fraud_Frami Group,entertainment,129.57,F,MN,Naval architect,0
1/19/19 22:30,fraud_Kovacek Ltd,travel,1.59,F,NY,IT trainer,0
1/21/19 22:34,fraud_Price Inc,shopping_net,1122.38,F,OH,Hospital doctor,1
1/23/19 15:49,fraud_Boyer-Reichert,shopping_net,89.83,F,TX,IT trainer,0
1/9/19 14:22,"fraud_Hettinger, McCullough and Fay",home,359.65,F,OR,"Scientist, physiological",0
1/7/19 22:28,"fraud_Schaefer, Fay and Hilll",entertainment,15.0,F,NY,Psychotherapist,0
2/1/19 22:56,fraud_Kessler Group,travel,4.72,F,CA,Airline pilot,0
1/19/19 6:51,fraud_Strosin-Cruickshank,grocery_pos,98.22,M,MO,Town planner,0
1/28/19 3:50,fraud_Williamson LLC,misc_pos,265.58,F,AL,Chemical engineer,0
1/27/19 22:41,"fraud_Lang, Towne and Schuppe",kids_pets,38.31,F,NC,English as a second language teacher,0
1/22/19 17:50,"fraud_Goyette, Howell and Collier",shopping_pos,7.66,M,NY,Further education lecturer,0
2/8/19 0:26,"fraud_Zieme, Bode and Dooley",gas_transport,6.79,M,MO,Tourist information centre manager,1
1/21/19 21:33,fraud_Champlin-Casper,home,21.65,M,IN,"Research officer, trade union",0
1/15/19 23:40,fraud_Klein Group,entertainment,176.73,M,NY,Diagnostic radiographer,0
1/14/19 3:23,fraud_Brekke and Sons,gas_transport,72.01,M,OR,Research scientist (physical sciences),0
2/6/19 10:45,fraud_Bauch-Raynor,grocery_pos,120.24,M,IA,Optometrist,0
2/6/19 6:09,fraud_Lynch Ltd,shopping_pos,220.84,M,CA,Learning mentor,0
2/21/19 13:45,"fraud_Metz, Russel and Metz",kids_pets,222.68,M,NY,Cytogeneticist,0
1/9/19 7:36,fraud_Brown PLC,misc_net,1.29,F,IL,"Buyer, industrial",0
1/14/19 16:27,"fraud_Nicolas, Hills and McGlynn",entertainment,19.21,M,AR,Counselling psychologist,0
2/6/19 13:26,fraud_Abbott-Steuber,personal_care,60.23,F,AR,Surgeon,0
1/18/19 22:42,"fraud_Koss, Hansen and Lueilwitz",home,81.05,M,MI,Electrical engineer,0
2/27/19 17:38,fraud_Pfeffer and Sons,shopping_pos,877.52,F,OH,"Investment banker, corporate",1
1/22/19 20:06,"fraud_Konopelski, Schneider and Hartmann",food_dining,61.88,M,MO,Tourist information centre manager,0
2/14/19 23:16,"fraud_Heathcote, Yost and Kertzmann",shopping_net,243.79,F,NY,Human resources officer,0
1/29/19 23:00,"fraud_Cole, Hills and Jewess",home,71.89,F,WV,Physiotherapist,0
1/7/19 6:39,"fraud_Gottlieb, Considine and Schultz",shopping_net,25.34,M,KY,Commissioning editor,0
1/24/19 18:04,fraud_Predovic Inc,shopping_net,3.11,F,OH,Medical sales representative,0
3/1/19 12:12,"fraud_McDermott, Osinski and Morar",home,87.09,M,TN,"Geologist, wellsite",0
1/27/19 7:34,fraud_Terry-Huel,shopping_net,4.67,F,MD,Clinical research associate,0
1/8/19 17:21,"fraud_Swaniawski, Lowe and Robel",shopping_pos,109.07,F,TN,"Designer, industrial/product",0
2/4/19 10:59,fraud_Durgan-Auer,misc_net,311.62,M,WI,Child psychotherapist,0
2/15/19 3:56,fraud_Hudson-Ratke,grocery_pos,335.24,M,GA,Field seismologist,1
1/17/19 20:09,fraud_Pagac LLC,shopping_pos,61.65,F,SC,Research scientist (physical sciences),0
2/28/19 20:16,fraud_Bode-Rempel,kids_pets,209.44,F,SC,Chemical engineer,0
3/1/19 16:17,fraud_Gaylord-Powlowski,home,191.95,F,KY,Chartered public finance accountant,0
1/22/19 5:52,fraud_Huels-Hahn,gas_transport,91.71,M,AL,"Engineer, automotive",0
1/22/19 22:49,fraud_Berge-Hills,kids_pets,53.83,F,OR,"Scientist, physiological",0
1/17/19 14:42,"fraud_Bins, Balistreri and Beatty",shopping_pos,132.26,M,NY,Environmental health practitioner,0
1/22/19 17:04,"fraud_Hermiston, Russel and Price",food_dining,32.99,M,IA,IT trainer,0
1/2/19 3:05,fraud_Goodwin-Nitzsche,grocery_pos,276.31,F,TX,Horticultural consultant,1
1/3/19 20:05,fraud_Fahey Inc,kids_pets,55.25,F,NY,"Surveyor, land/geomatics",0
1/30/19 22:46,"fraud_Lang, Towne and Schuppe",kids_pets,19.77,F,MO,Electronics engineer,1
2/2/19 13:46,"fraud_Streich, Rolfson and Wilderman",kids_pets,58.62,F,NY,Records manager,0
2/19/19 4:10,fraud_Block Group,misc_pos,2.5,F,GA,"Engineer, technical sales",0
2/10/19 13:06,fraud_Kris-Padberg,shopping_pos,4.38,F,AR,Electrical engineer,0
2/25/19 2:03,fraud_Harber Inc,gas_transport,64.52,M,WV,Chartered public finance accountant,0
1/21/19 13:05,fraud_Ruecker-Mayert,kids_pets,92.84,F,NM,Licensed conveyancer,0
1/29/19 6:20,fraud_Corwin-Gorczany,misc_net,65.46,F,TX,Sub,0
1/1/19 22:43,fraud_Thompson-Gleason,health_fitness,41.01,M,IN,Social researcher,0
2/22/19 18:50,fraud_Kuhn Group,food_dining,36.51,F,DC,Prison officer,0
1/3/19 16:26,fraud_Johns Inc,entertainment,88.86,M,MS,"Therapist, occupational",0
2/16/19 5:08,fraud_Hudson-Grady,shopping_pos,1.56,F,MD,Clinical research associate,0
3/2/19 19:10,fraud_Stark-Batz,entertainment,71.62,M,OH,"Copywriter, advertising",0
2/14/19 14:08,"fraud_Lakin, Ferry and Beatty",food_dining,5.35,F,IN,"Psychologist, forensic",0
1/23/19 1:43,"fraud_Okuneva, Schneider and Rau",shopping_pos,779.45,M,CT,Health service manager,0
1/31/19 0:20,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,972.51,F,DC,Prison officer,1
1/10/19 15:58,fraud_Kulas Group,health_fitness,3.67,M,TX,Archaeologist,0
1/2/19 5:46,"fraud_Morissette, Weber and Wiegand",grocery_net,48.99,M,NY,Toxicologist,0
1/15/19 13:06,fraud_Kub-Heaney,health_fitness,21.46,F,MD,Insurance underwriter,0
2/28/19 0:32,"fraud_Schaefer, Maggio and Daugherty",gas_transport,10.13,M,IA,IT trainer,1
1/7/19 3:21,"fraud_Cormier, Stracke and Thiel",entertainment,7.88,M,NC,Hospital doctor,0
3/1/19 1:39,fraud_Klocko LLC,misc_net,21.08,F,OH,Field trials officer,0
1/7/19 22:11,fraud_Baumbach Ltd,personal_care,3.57,F,NY,Medical sales representative,0
2/21/19 13:38,"fraud_Weber, Thiel and Hammes",kids_pets,146.38,F,PA,Structural engineer,0
2/15/19 19:20,"fraud_Zemlak, Tillman and Cremin",personal_care,162.67,F,KY,Advertising account executive,0
1/28/19 20:05,"fraud_Kihn, Brakus and Goyette",personal_care,30.6,F,TX,"Radiographer, therapeutic",0
1/16/19 23:03,fraud_Beier-Hyatt,shopping_pos,893.91,F,IN,"Engineer, mining",1
2/16/19 3:29,fraud_Boyer PLC,shopping_net,68.94,M,MO,"Engineer, agricultural",0
2/17/19 12:47,"fraud_Weber, Thiel and Hammes",kids_pets,6.0,F,MO,Investment analyst,0
1/28/19 23:27,fraud_Kling-Ernser,entertainment,7.75,M,OR,Research scientist (physical sciences),0
3/2/19 5:46,fraud_Cole PLC,grocery_pos,90.88,M,OR,Dealer,0
2/11/19 19:02,"fraud_Lubowitz, Terry and Stracke",personal_care,41.25,F,AL,Materials engineer,0
2/17/19 18:54,"fraud_Cormier, Stracke and Thiel",entertainment,79.81,M,NC,Soil scientist,0
1/28/19 22:54,fraud_Hudson-Ratke,grocery_pos,287.42,M,CA,Marketing executive,1
2/28/19 21:11,fraud_Reilly LLC,home,13.53,F,AZ,Petroleum engineer,0
1/23/19 9:02,fraud_Corwin-Collins,gas_transport,68.75,F,CA,Occupational psychologist,0
1/30/19 14:24,fraud_Kozey-Boehm,shopping_net,9.31,F,AL,Drilling engineer,0
1/7/19 13:15,fraud_Jast Ltd,shopping_net,9.06,M,MS,Chartered public finance accountant,0
2/28/19 21:28,fraud_O'Connell-Ullrich,home,96.42,M,AK,"Engineer, civil (consulting)",0
2/21/19 12:08,"fraud_Durgan, Gislason and Spencer",home,81.26,F,AL,"Engineer, aeronautical",0
1/23/19 3:06,fraud_Koepp-Parker,grocery_pos,85.18,F,NJ,Senior tax professional/tax inspector,0
2/19/19 18:59,fraud_Nader-Maggio,personal_care,2.34,F,TX,"Designer, ceramics/pottery",0
1/2/19 21:13,fraud_Kozey-Kuhlman,personal_care,16.98,F,NY,Pensions consultant,0
2/28/19 5:44,"fraud_Armstrong, Walter and Gottlieb",food_dining,110.9,F,TX,"Scientist, biomedical",0
1/8/19 18:20,fraud_Botsford PLC,home,39.2,F,CO,Public relations account executive,0
2/20/19 18:07,"fraud_Prosacco, Kreiger and Kovacek",home,157.91,M,CA,Education administrator,0
2/24/19 3:50,fraud_Volkman-Predovic,shopping_net,1.93,M,PA,Bookseller,0
1/11/19 16:48,fraud_Treutel-King,travel,474.92,M,MN,Farm manager,0
1/6/19 14:28,fraud_Medhurst Inc,home,35.27,M,DC,"Optician, dispensing",0
1/25/19 15:48,fraud_Grimes LLC,entertainment,150.94,F,TX,Sports development officer,0
1/20/19 4:58,fraud_Cruickshank-Mills,entertainment,58.06,F,SC,Museum/gallery exhibitions officer,0
1/17/19 5:42,fraud_McGlynn-Heathcote,misc_net,4.2,M,AL,"Engineer, automotive",0
2/25/19 8:43,"fraud_Christiansen, Goyette and Schamberger",gas_transport,78.1,F,GA,"Teacher, special educational needs",0
1/11/19 14:52,fraud_Erdman-Durgan,health_fitness,7.94,F,MT,Water engineer,0
2/1/19 11:45,fraud_Stracke-Lemke,grocery_pos,147.36,F,SD,Systems developer,0
2/16/19 22:40,fraud_Brown-Greenholt,entertainment,17.62,F,PA,Mining engineer,0
1/13/19 22:59,fraud_Jewess LLC,shopping_pos,7.38,F,NY,Colour technologist,0
2/24/19 17:28,fraud_Watsica LLC,personal_care,22.52,F,WY,Educational psychologist,0
1/1/19 23:22,fraud_Bins-Tillman,entertainment,27.33,M,SC,Materials engineer,0
2/1/19 15:01,fraud_Treutel-King,travel,533.68,M,FL,Oncologist,0
2/14/19 0:26,fraud_Kutch Group,grocery_net,61.67,F,OH,"Engineer, biomedical",0
1/22/19 22:20,fraud_Ebert-Daugherty,travel,10.68,F,FL,Environmental consultant,1
1/20/19 18:21,"fraud_Fadel, Mertz and Rippin",entertainment,64.15,F,OK,"Programme researcher, broadcasting/film/video",0
2/15/19 6:10,fraud_Block Group,misc_pos,355.37,F,CA,Civil Service fast streamer,0
1/13/19 13:41,"fraud_McDermott, Osinski and Morar",home,17.44,M,FL,Exercise physiologist,0
1/1/19 7:14,fraud_Kiehn-Emmerich,grocery_pos,67.98,M,OH,Secondary school teacher,0
2/13/19 12:42,"fraud_O'Reilly, Mohr and Purdy",home,33.34,F,AZ,Building surveyor,0
1/2/19 2:04,fraud_O'Keefe-Hudson,grocery_pos,50.91,M,AL,"Editor, commissioning",0
1/29/19 22:05,"fraud_Parisian, Schiller and Altenwerth",misc_net,666.7,M,TX,Community development worker,1
1/8/19 20:49,"fraud_Witting, Beer and Ernser",home,53.2,M,IL,"Psychologist, clinical",0
2/20/19 4:05,"fraud_Boehm, Block and Jakubowski",misc_pos,4.55,F,AL,Exercise physiologist,0
2/18/19 17:40,fraud_Dickinson Ltd,misc_pos,2.53,M,NJ,Operational researcher,0
1/14/19 9:47,fraud_Kihn Inc,shopping_pos,22.58,F,WV,"Biochemist, clinical",0
1/15/19 23:12,"fraud_Little, Gutmann and Lynch",shopping_net,9.11,M,PA,Advice worker,0
2/12/19 10:17,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,83.42,F,WV,Statistician,0
1/21/19 15:48,fraud_Morissette PLC,shopping_pos,8.03,F,AL,Materials engineer,0
1/21/19 5:02,fraud_Lemke-Gutmann,shopping_net,1389.25,M,OH,Secondary school teacher,0
2/12/19 1:54,"fraud_Parisian, Schiller and Altenwerth",misc_net,893.06,F,IL,Trading standards officer,1
1/23/19 6:51,fraud_Barrows PLC,shopping_pos,110.59,M,TX,"Pharmacist, community",0
1/29/19 18:07,fraud_Jakubowski Inc,home,37.09,M,IA,Probation officer,0
1/23/19 6:35,fraud_Mraz-Herzog,gas_transport,52.2,F,ME,Animal nutritionist,0
1/20/19 11:55,"fraud_Douglas, Schneider and Turner",shopping_pos,3.0,F,NY,"Pharmacist, hospital",0
1/12/19 17:22,"fraud_Turner, Ruecker and Parisian",misc_pos,7.06,F,VT,Claims inspector/assessor,0
1/11/19 2:59,fraud_Reynolds-Schinner,misc_pos,11.39,F,AR,"Engineer, control and instrumentation",0
2/3/19 22:21,fraud_Mohr-Bayer,shopping_net,939.08,M,LA,Commercial horticulturist,1
1/18/19 11:54,fraud_Lemke-Gutmann,shopping_net,306.55,F,CA,Chartered legal executive (England and Wales),0
2/3/19 15:26,"fraud_Hermiston, Pacocha and Smith",health_fitness,108.08,F,AL,Chemical engineer,0
1/28/19 9:10,fraud_Torp-Labadie,gas_transport,68.55,M,MS,"Librarian, academic",0
1/31/19 22:07,fraud_Kerluke-Abshire,shopping_net,1084.55,M,CA,Clinical cytogeneticist,1
2/4/19 11:54,"fraud_Mosciski, Gislason and Mertz",grocery_pos,115.64,M,NC,"Engineer, biomedical",0
2/22/19 2:52,fraud_Bins-Rice,gas_transport,58.23,M,MS,Financial trader,0
1/1/19 13:53,fraud_Dooley Inc,shopping_pos,8.82,F,SC,Social researcher,0
2/1/19 1:20,fraud_Bruen-Yost,misc_pos,840.58,F,MN,Economist,1
2/18/19 7:52,fraud_Bins-Rice,gas_transport,83.74,M,KS,Theatre director,0
1/28/19 4:44,fraud_Cormier LLC,shopping_net,16.29,M,MD,Energy engineer,0
1/5/19 23:26,fraud_Barrows PLC,shopping_pos,762.93,F,MO,Cytogeneticist,1
2/24/19 1:09,fraud_Kunze Inc,grocery_pos,96.95,M,NC,Retail buyer,0
2/18/19 18:33,fraud_Osinski Inc,personal_care,137.4,F,VT,"Scientist, marine",0
2/7/19 14:57,fraud_Stoltenberg-Beatty,shopping_pos,954.22,F,SC,Chemical engineer,1
2/25/19 7:42,fraud_Friesen-D'Amore,gas_transport,47.56,F,PA,Early years teacher,0
1/29/19 9:15,fraud_Jaskolski-Dibbert,grocery_net,78.03,F,WI,"Engineer, civil (contracting)",0
2/25/19 6:40,"fraud_Moen, Reinger and Murphy",grocery_pos,89.37,F,NY,Comptroller,0
1/19/19 10:07,fraud_Luettgen PLC,gas_transport,59.03,F,MA,Radio producer,0
2/13/19 20:30,"fraud_Lowe, Dietrich and Erdman",kids_pets,66.62,M,NJ,"Psychologist, sport and exercise",0
1/7/19 23:45,fraud_Beier and Sons,home,84.95,F,FL,Higher education careers adviser,0
1/20/19 17:12,fraud_Windler LLC,kids_pets,54.77,F,MA,Counselling psychologist,0
1/5/19 3:21,fraud_Heller-Langosh,gas_transport,18.19,M,AK,"Administrator, education",1
2/11/19 7:50,"fraud_Schultz, Simonis and Little",grocery_pos,96.31,F,IL,Race relations officer,0
3/2/19 12:55,fraud_Schimmel-Olson,kids_pets,12.18,F,CA,Airline pilot,0
1/29/19 17:19,fraud_Padberg-Sauer,home,37.12,M,NM,Historic buildings inspector/conservation officer,0
1/5/19 17:47,"fraud_Runolfsdottir, Mueller and Hand",entertainment,22.95,F,NY,"Librarian, public",0
2/5/19 2:03,"fraud_Tillman, Dickinson and Labadie",gas_transport,71.72,M,MD,Press photographer,0
1/4/19 23:25,"fraud_Bahringer, Bergnaum and Quitzon",home,87.39,M,PA,Gaffer,0
1/8/19 4:21,fraud_Keeling-Crist,misc_pos,370.57,F,TN,"Designer, industrial/product",0
1/5/19 21:53,fraud_Dare-Marvin,entertainment,79.04,M,NY,Glass blower/designer,0
2/3/19 12:06,fraud_Ruecker-Mayert,kids_pets,47.93,F,VA,Equality and diversity officer,0
2/28/19 0:17,fraud_Kuvalis Ltd,gas_transport,56.95,F,KY,Advertising account executive,0
1/21/19 19:29,fraud_Block Group,misc_pos,259.92,F,IL,"Psychotherapist, child",0
1/4/19 12:45,"fraud_Witting, Beer and Ernser",home,64.38,M,NY,Production manager,0
2/5/19 21:40,fraud_Schaefer Ltd,kids_pets,70.72,M,IN,Retail banker,0
2/12/19 11:52,"fraud_Bins, Balistreri and Beatty",shopping_pos,234.35,F,AL,Exercise physiologist,0
2/25/19 14:19,fraud_Kuphal-Toy,food_dining,58.49,F,NC,"Psychologist, counselling",0
1/19/19 6:15,fraud_Bernhard Inc,gas_transport,83.05,M,NY,Exhibition designer,0
2/3/19 23:26,"fraud_Streich, Dietrich and Barton",shopping_net,897.11,M,LA,Commercial horticulturist,1
2/21/19 22:30,fraud_Morissette-Schaefer,personal_care,19.22,M,TX,Land,0
2/15/19 16:38,fraud_Little Ltd,kids_pets,131.95,F,MN,"Lecturer, further education",0
2/8/19 19:57,"fraud_Heathcote, Yost and Kertzmann",shopping_net,8.95,M,FL,Town planner,0
1/23/19 14:33,"fraud_Langworth, Boehm and Gulgowski",shopping_net,972.24,M,MD,Operations geologist,0
1/2/19 16:30,fraud_Schmidt-Larkin,home,29.77,F,PA,Structural engineer,0
1/15/19 23:19,fraud_Abbott-Steuber,personal_care,20.09,F,NY,"Research officer, trade union",1
3/2/19 12:23,fraud_Sporer-Keebler,personal_care,24.23,F,CA,"Designer, exhibition/display",0
1/29/19 5:03,"fraud_Jones, Sawayn and Romaguera",misc_net,90.89,F,MI,Learning disability nurse,0
1/9/19 22:35,fraud_Powlowski-Weimann,food_dining,95.94,F,NY,"Psychotherapist, child",1
2/18/19 21:28,fraud_Pagac LLC,shopping_pos,2.7,F,IA,Engineering geologist,0
1/31/19 18:00,fraud_Ernser-Feest,home,32.21,F,MT,Water engineer,0
1/25/19 12:06,"fraud_Lang, Towne and Schuppe",kids_pets,22.86,F,MI,"Exhibitions officer, museum/gallery",0
2/26/19 16:45,"fraud_Koss, Hansen and Lueilwitz",home,122.48,M,WV,Accounting technician,0
2/4/19 6:36,"fraud_Schultz, Simonis and Little",grocery_pos,69.17,F,TX,Chiropodist,0
1/8/19 13:40,"fraud_Koss, Hansen and Lueilwitz",home,57.16,M,NY,Radio producer,0
2/11/19 17:38,fraud_Beier LLC,entertainment,16.42,F,KY,"Therapist, sports",0
1/21/19 10:30,fraud_McKenzie-Huels,food_dining,64.27,M,AL,Jewellery designer,0
1/1/19 8:04,"fraud_Schaefer, Maggio and Daugherty",gas_transport,40.03,M,MI,"Designer, jewellery",0
1/15/19 16:19,"fraud_Graham, Hegmann and Hammes",food_dining,1.94,M,MD,Energy engineer,0
2/20/19 20:20,fraud_Leffler-Goldner,personal_care,5.18,M,MN,Health and safety adviser,0
2/17/19 15:29,"fraud_Daugherty, Pouros and Beahan",shopping_pos,5.79,F,WY,Music therapist,0
2/6/19 15:51,"fraud_Champlin, Rolfson and Connelly",travel,518.8,M,NY,Toxicologist,0
1/22/19 16:09,fraud_Gerlach Inc,shopping_net,980.05,F,UT,"Surveyor, minerals",0
